,SMILES
1735,COc1ccc(CCC2=NNC(=S)N2N)cc1                                                                                   
1736,O=C(CSc1nnc(c2ccccc2)n1c3ccccc3)NNC(=S)NC(=O)c4ccccc4                                                         
1737,CCCCOc1ccc(cc1F)c2ccc(CCC(N)(CO)CO)cc2                                                                        
1738,CCCc1cnc(nc1)N2CCC(CC2)OC3=CC(=O)N(C=C3)c4ccc(NC(=O)C(C)(C)C)cc4                                              
1739,O=C(N1CCCCC1)c2onc(Cc3c[nH]c4ccccc34)n2                                                                       
1740,Cc1ccc(cc1F)N(C(C(=O)NC2CCCCC2)c3ccccc3C)C(=O)c4snnc4C                                                        
1741,CC(C)(C)OC(=O)NCCCCCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O                                                   
1742,CCCCc1ccc2[nH]c(c(C=NNC(=O)c3ccncc3)c2c1)c4ccc(CC)cc4                                                         
1743,COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3cccc(OCCCN4CCN(Cc5ccccc5)CC4)c3                                                
1744,CC1CCc2c(C1)sc(NC(=O)c3nn(C)c(C)c3[N+](=O)[O-])c2C#N                                                          
1745,COc1ccc(nc1)C(=O)Nc2ccc(F)c(c2)C3(C)NC(=N)C(C)(F)CC3(F)F                                                      
1746,OC(=Nc1ccc(O)cc1)C2=C(O)NC(=S)N=C2O                                                                           
1747,CC(C)C(Cn1cc(COP(=O)(C)OC(C(F)(F)F)C(F)(F)F)nn1)NC(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)OC(C)(C)C                   
1748,CC(C)(C(c1ccc(Nc2ccccc2)cc1)n3ccnc3)C(=O)O                                                                    
1749,CN(C)CCOc1ccc(Nc2cc(ncn2)n3cnc4ccccc34)nc1                                                                    
1750,Nc1nc2ccccc2n3cnnc13                                                                                          
1751,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NCc3occc3                                                                        
1752,CN(CC=C(C)c1ccccc1)Cc2cccc3ccccc23                                                                            
1753,CC1=COc2c(ccc3OCC4C(Nc5ccc(C)cc5C4(C)C)c23)C1=O                                                               
1754,CN1CCN(CC1)c2oc(C=Cc3ccccc3)nc2C#N                                                                            
1755,Oc1ccc(C=Nc2ccccc2O)cc1                                                                                       
1756,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1                                                    
1757,COCCCNC(=O)CSC1=Nc2ccccc2C(=O)N1CCc3ccc(cc3)S(=O)(=O)N                                                        
1758,CCOc1ccc(Nc2ncc(C)c(Nc3ccc(OCC)cc3)n2)cc1                                                                     
1759,O=C(CN1C(=O)CCC1=O)N2CCCc3ccccc23                                                                             
1760,CCCCCN(C(=O)c1ccccc1)c2ccc3N=C(CCC)N(Cc4ccc(cc4)c5ccccc5c6nn[nH]n6)C(=O)c3c2                                  
1761,CCOc1ccc(cc1)C(=O)NC(C(C)C)C(=O)NCCc2ccc(cc2)S(=O)(=O)N                                                       
1762,CC(=O)NC1C(=O)SC1(C)C                                                                                         
1763,COc1ccc(cc1OC)c2noc(CCCC(=O)NCc3occc3)n2                                                                      
1764,COc1ccc(CC(=O)Nc2nnc(CCCCc3nnc(NC(=O)Cc4ccc(OC)cc4)s3)s2)cc1                                                  
1765,CCOCCN1CC(C(C1c2ccc(OC)cc2)C(=O)O)c3ccc4OCOc4c3                                                               
1766,CCCOC(=O)N1CCC(CC1)(c2ccccc2)c3nccn3Cc4ccccc4                                                                 
1767,CC(=NNC(=O)c1cc(C)[nH]n1)c2occc2                                                                              
1768,COc1ccc(CCN(C)N)cc1                                                                                           
1769,Fc1ccc(cc1)N2CCN(CCCN(CC3CCCCC3)S(=O)(=O)c4cccc5cccnc45)CC2                                                   
1770,CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3                                                                           
1771,COc1ncc2N=C(C(=O)N(C)c2n1)c3cc(F)cc(F)c3                                                                      
1772,Nc1nc(O)cc(Nc2ccc3CCCc3c2)n1                                                                                  
1773,CC(C)c1ccc(C)c2C(CC(=O)Oc12)c3ccc(C)cc3                                                                       
1774,CCN(CC(=O)Nc1ccc(NC(=O)C)cc1)C(=O)c2oc3c(ccc4ccccc34)c2C                                                      
1775,O=C1C(=Cc2ccsc2)CSCC1=Cc3ccsc3                                                                                
1776,C(NCc1ccccn1)c2ccc(CN3CCNCCCCCCCNCC3)cc2                                                                      
1777,OC(=O)C(=CC(=O)NCc1ccc(F)cc1)O                                                                                
1778,CCCc1cccc(c1)c2cc(NC(=O)C3CNC(=O)C3)nn2c4cccc(OCc5ccccc5)c4                                                   
1779,CCOc1ccc(cc1)c2cnc3cccnn23                                                                                    
1780,COc1cc(C=C2SC(=C(C#N)C(=O)N3CCCC3)N(C2=O)c4ccccc4)ccc1O                                                       
1781,CCn1c(CNC(=O)COc2ccc(cc2)C(C)C)nnc1SCC(=O)Nc3cc(F)ccc3C                                                       
1782,CCOC1CC2(C)C(O)C(I)CC2C3CCc4cc(O)ccc4C13                                                                      
1783,CN1CCc2ccc(O)cc2C3C1CCc4ccccc34                                                                               
1784,COc1cc2OCCn3cc(nc3c2cn1)c4ncnn4C(C)C                                                                          
1785,CN(C)C(C(=O)N1CCC(Cc2noc(C)n2)CC1)c3ccc(C)cc3                                                                 
1786,Nc1nc(O)c2ncn(COCCOC(CO)CO)c2n1                                                                               
1787,CC(C)(CO)Nc1cc(ncc1C(=NCC(F)C(C)(C)O)O)n2ncc3cc(cnc23)C#N                                                     
1788,[O-][N+](=O)c1cn2CCC(CCOC(=O)OCc3ccc(cc3)C(F)(F)F)Oc2n1                                                       
1789,CC1CC2C3CCC(O)C3(C)CCC2C4(C)CCC(=O)C=C14                                                                      
1790,COc1cc(C=CC(=O)c2c(O)c(CCC(C)(C)O)c(O)cc2OC)ccc1O                                                             
1791,CC(C)CCn1c(CN2C(=O)N(Cc3ccc(cc3)C(=O)NC(CP(=O)(O)O)C(=O)O)c4ccccc24)nc5ccccc15                                
1792,CCCCCCOCCC12CC3CC(C1)CC(CCOP(=O)([O-])OCC[N+](C)(C)C)(C3)C2                                                   
1793,Cc1noc(NC(=O)c2ccccc2)c1C#N                                                                                   
1794,COCCN(C(C)c1cccs1)C(=Nc2ccc(OC)cc2)S                                                                          
1795,COc1ccc(cc1COC(=O)c2ccc3OCOc3c2)C(=O)C                                                                        
1796,CC(C)c1ccc(C=CC(=O)c2c(C)cc(C)nc2O)cc1                                                                        
1797,CCOC(=O)c1ccc(NC(=O)CN2C=C(C(=O)c3ccc(CC)cc3)C(=O)c4ccc(C)nc24)cc1                                            
1798,OC1C(O)C(Cc2ccccc2)N(C(=O)N(Cc3cccc(c3)C(=O)Nc4ccccn4)C1Cc5ccccc5)c6cccc(c6)[N+](=O)[O-]                      
1799,COc1cccc(c1)C2CN(CC(=CC)C)CC2N                                                                                
1800,CCc1noc(n1)C(=C2C(CC3(C)C2CC(O)C4C5(C)CCC(O)C(C)C5CCC34C)OC(=O)C)CCC=C(C)C                                    
1801,Cc1onc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc5c(cccc35)C(=O)NCCO)cc2)c1                                                
1802,CCCCC1=NN(C(=O)N1Cc2ccc(cc2)c3ccccc3S(=O)(=O)NC(=O)C(C)C)c4ccccc4C(F)(F)F                                     
1803,Cc1nc(C)n(CC2CCCN(C2)c3ncnc4ccsc34)n1                                                                         
1804,Cc1cc(C)cc(CC2=C(I)C(=O)NC(=O)N2COCc3ccccc3)c1                                                                
1805,Cc1oc2ccc(cc2n1)c3ccccc3                                                                                      
1806,COCCCOc1cc(ccc1OC)C(=O)N(CC2CNCC2NS(=O)(=O)c3cccc(OC)c3)C(C)C                                                 
1807,COc1cccc(CCc2ccccc2OCCCN3CCc4ccccc4C3)c1                                                                      
1808,COc1ccc(Nc2cc(nc(n2)N3CCCN(CC3)c4ncccc4C(F)(F)F)N5CCCCC5)cc1F                                                 
1809,OC(=O)CCc1c(C=C2C(=O)Nc3ccc(NS(=O)(=O)Cc4ccccc4)cc23)[nH]c5CCCC(=O)c15                                        
1810,CCC(N(C)C)c1ccc(cc1)c2c(O)ccc3NC(=O)c4sccc4c23                                                                
1811,CC(=O)Nc1ccc(NC(=O)CSc2nnc(c3occc3)n2Cc4occc4)cc1                                                             
1812,Fc1ccccc1S(=O)(=O)NNC(=O)c2sccc2n3cccc3                                                                       
1813,COc1cccc(CNC(=O)Nc2ccc3Sc4ccccc4C(=O)N(C)c3c2)c1                                                              
1814,OCC1OC(CC1O)n2cnc3cccnc23                                                                                     
1815,CN(C)c1ccc(NC(=O)CN2C(=O)c3ccccc3C2=O)cc1                                                                     
1816,CCCN1C(=Nc2cccc(c2)C(=O)C)SC(=Cc3ccc(OCC(=O)O)cc3)C1=O                                                        
1817,CCCCN(CC)CCNS(=O)(=O)c1ccc2N(C)C(=O)Oc2c1                                                                     
1818,Oc1c(cc(cc1[N+](=O)[O-])c2cc(c(O)c(c2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]                                  
1819,CC(=NOc1cccc(c1)C(F)(F)F)c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2                                                       
1820,CCOC(=O)Cc1c(Sc2ccccc2)c3cc(C)ccc3n1C                                                                         
1821,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N(c2ccccc2)c3ccccc3)[N+](=O)[O-]                                     
1822,O=C1N=C(OCC2COCCO2)C=C3N1CCc4cc(ccc34)c5ccc(nc5)N6CCCCC6                                                      
1823,COc1ccc2[nH]c(cc2c1)C(=O)c3ccccc3C                                                                            
1824,CCCCCCCC=CC1=CC(=O)c2ccccc2N1CC#C                                                                             
1825,CCCCC1=Nc2ccc(COc3ccccn3)cc2C(=O)N1Cc4ccc(cc4)c5ccccc5c6nn[nH]n6                                              
1826,COc1cccc(CNC(=O)N(CCN(C)C)c2ccc(cc2)c3cn[nH]c3)c1                                                             
1827,NS(=O)(=O)c1ccc(CNC(=O)COc2ccc3C4=C(CCCC4)C(=O)Oc3c2)cc1                                                      
1828,CCCOc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC                                                                       
1829,COc1cc(OC)c(cc1OC)C(=O)C(=NC2CCCC2)n3ncc(C#N)c3N                                                              
1830,O=C1N=C(Oc2ccc(cc12)c3cccs3)N4CCOCC4                                                                          
1831,CCCNc1nc2c3ccccc3nc2c(O)s1                                                                                    
1832,Oc1ccccc1C=NNC(=O)C(=O)NCc2ccccn2                                                                             
1833,Cc1ccc(nc1)C2CC2COc3nc(C)ncc3C4=CC(=O)N(CC#N)C=C4                                                             
1834,Cc1cnc2c(cccc2c1c3cccc(CNc4cccc5c(CC(=O)O)cccc45)c3)C(F)(F)F                                                  
1835,CCCOc1ccc2C(=CC(=O)Oc2c1)C                                                                                    
1836,Cc1cccc(n1)C2N3CCC4(CC3)N2CCc5c4[nH]c6ccccc56                                                                 
1837,COc1ccc(cc1)C2C(=C(N)Oc3c2c(nn3c4ccccc4)c5ccc(OC)cc5)C#N                                                      
1838,CCCCN(CCCNC(=O)c1cc(Nc2ccc(OC)c(OC)c2)nc3ccccc13)c4ccccc4                                                     
1839,Cc1cccc(CSC2=NC(=C(C#N)C(=O)N2)c3cccc(c3)C(F)(F)F)c1                                                          
1840,CC(O)(CN1CC=NC1)c2ccc3c(Cc4ccccc34)c2                                                                         
1841,Cc1cnc(OCCOc2ccccc2)c(c1)c3nccc4cc(ccc34)S(=O)(=O)Nc5nccs5                                                    
1842,COC1CCC2(CC1)Cc3ccc(OCC4CC4)cc3C25NC(=N)N(CC(N)(F)F)C5=O                                                      
1843,OC(=O)c1cc(F)ccc1c2oc(C=C3C(=O)NC(=S)NC3=O)cc2                                                                
1844,CN(C)c1ccc2C(C(=C(N)Oc2c1)C#N)c3cccc(OC(F)(F)F)c3                                                             
1845,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3cc(n[nH]3)c4ccc(NC(=O)Nc5ccccn5)cc4                                              
1846,CCc1cnc(nc1)N2CCC(CC2)C3CC3COCc4ccc(c(F)c4)S(=O)(=O)C                                                         
1847,CCN(CC)S(=O)(=O)c1ccc2SCC(=O)N(Cc3ccccn3)c2c1                                                                 
1848,CC(=O)C1=C(C)NC(=C(C1c2ccc3OCOc3c2)C(=O)NCCCN4CCC(CC4)(c5ccccc5)c6ccccc6)C                                    
1849,O=C(N1CCCC(C1)n2cncn2)c3ccc(nc3)N4CCCC4                                                                       
1850,CC1CC(O)(CC(=O)O)c2cc(C)ccc2O1                                                                                
1851,CC(C)N1CCC(CN2CCn3nc(CNC(=O)N(C)C)cc3C2)CC1                                                                   
1852,Oc1ccccc1C(=O)NC2=C(C#N)C3C(CCCCN3C(=O)N2c4ccccc4)N5CCCC5                                                     
1853,NC(=O)C1CCCN1C(=O)C(Cc2c[nH]cn2)NC(=O)C3CC(=O)NC(=O)N3Cc4ccccc4                                               
1854,Cc1ccc(cn1)C(=O)N2CC3CNCC3C2                                                                                  
1855,FC(F)(F)c1cc(ccc1N2CCN(CC2)c3cnccn3)C#N                                                                       
1856,CC(NP(=O)(OCC1(OC(C(O)C1O)N2C=CC(=NC2=O)N)N=[N+]=[N-])Oc3ccccc3)C(=O)OCc4ccccc4                               
1857,CC1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c3cc(NC(=O)c4ccc(F)cn4)ccc3F                                                  
1858,CCCN(CC(=O)Nc1ccccc1C)C(=O)COC(=O)c2cnc(C)cn2                                                                 
1859,Cc1ccc(cc1)C(=O)Cn2ccc[n+]2C                                                                                  
1860,CC(C(c1ccc2cc(OCc3ccc(cc3)C(=O)O)ccc2c1)n4ccnc4)N(C)C                                                         
1861,Cn1cc(cn1)c2csc3N=CNC(=O)c23                                                                                  
1862,COc1ccc(cc1)C(=O)CC(=O)C(=O)NCCc2cccc(C)c2                                                                    
1863,Cc1ccc(cc1c2n[nH]c(C)c2C)C(=O)N3CC(C3)c4ccc(cc4)C#N                                                           
1864,CCC(C1=C(O)OC2CCCCC2C1=O)c3cccc(NS(=O)(=O)c4ccc(cc4)C#N)c3                                                    
1865,COCc1onc(c1)N2CCN(CC2C)S(=O)(=O)NC3(C(C)C3c4ccccc4)C(=O)O                                                     
1866,Cc1ccc(CNCC2(F)CC3CCC(C2)N3C(=O)c4ccsc4)nc1                                                                   
1867,CC#CCn1c(nc2N(C)C(=O)N(Cc3cccnc3)C(=O)c12)N4CCNC(=O)C4                                                        
